N,P,K,temperature,humidity,ph,rainfall,label
61,63,20,34.61795591339471,69.05972743061811,7.6493261507241215,82.49484019743934,blackgram
28,57,24,21.484567888399884,60.51545049056122,7.161459965553585,55.09518971739928,lentil
24,8,41,26.587620566226484,87.23329440767417,5.402160222378735,121.54398856142096,pomegranate
11,69,19,18.40753406470772,24.293442727453247,5.0925245783621875,110.40501326183184,kidneybeans
34,60,19,30.478528117027462,52.65442496714959,6.770817532448025,154.61262577713953,pigeonpeas
15,36,34,33.90968978470905,45.76193542761686,6.451549625864341,99.42001916022362,mango
25,53,23,24.281708415800967,57.7504948545862,8.720941717560079,47.52726079291786,mothbeans
28,26,34,31.769384259319004,48.02607967883235,6.3933775823788395,98.52578414960473,mango
49,52,56,32.3937803295967,81.90704669816654,7.161806328386459,249.08607760750687,papaya
70,55,50,28.69155746020997,101.06033332038479,7.676415339282988,44.10256169392699,papaya
31,134,209,27.460959228897607,85.45916181442072,4.78247929695926,61.735208528303474,grapes
6,82,18,23.857528678385936,40.69835627503215,4.272669586609543,90.27946836316421,pigeonpeas
0,148,184,22.775687049759252,94.33428808204165,4.607441019971972,66.59935509798632,grapes
99,15,59,29.741571511346656,86.45798060429209,6.788251257080284,18.152119644366767,muskmelon
80,60,15,26.057962033079114,50.13354692564255,5.665132155300439,102.50832303077618,maize
32,68,79,22.49028764637766,13.985888818008034,6.724618834713612,85.80439774989614,chickpea
55,63,16,25.816379347562055,52.30503008131644,7.480859721804109,103.03985932895452,maize
30,8,35,27.713253197995705,95.40443950488233,5.4896224165189365,143.91474596750285,coconut
57,61,75,21.431658439935937,18.414426609589484,9.045716174982633,110.91869324044401,chickpea
40,88,17,24.632240349185032,60.0489758379775,7.635495738324011,64.99554296897308,blackgram
6,61,28,27.151357419519684,22.264008590551274,4.8470527947361495,70.6061472320945,kidneybeans
6,113,207,29.822909768260587,89.61638571374928,6.042546541071305,63.366440400677895,grapes
66,65,50,50.79136268252135,94.89290599968422,7.363480179586006,171.97008387899527,papaya
65,47,18,21.307285396999593,65.28516498594665,7.440465899040854,68.06203184951929,maize
16,71,18,21.240916952620037,24.672291350822107,5.813484690628557,149.01034054312152,kidneybeans
40,56,79,16.621773313027035,15.711738263183888,6.1343737852298625,79.84351558437838,chickpea
39,134,251,29.48086090588234,73.89683092442989,6.546184852284228,74.6106269735299,grapes
51,50,52,26.581357378726864,94.84111551609556,6.289224861101322,207.76186547438328,papaya
18,124,208,20.123993487986343,94.4113865747064,5.141851464183661,122.28199108274055,apple
68,45,40,22.115528708108705,79.30032494306,5.29752051757314,183.17293349188742,jute
29,32,19,27.611399321159027,95.97827905186732,6.199020567593822,40.750506323415664,mungbean
2,58,22,28.20138707691805,61.869727139404624,7.331463006084419,45.50308292982122,lentil
5,12,8,35.836010636382916,71.56202221338108,6.878820150789998,115.71508802905174,orange
67,62,60,41.34340819854545,84.95193206993227,5.517874503424201,109.12056118232582,papaya
0,24,14,20.537787213319046,83.45784937365173,6.202219309779066,110.74832800744517,orange
13,28,24,26.042714280240745,47.398862075654904,4.880049626393575,104.0402646585359,mango
73,42,36,22.609728245720657,87.84765628157899,6.649677187342621,222.75854789116647,rice
86,21,60,30.912881810084667,91.1799107671053,6.509552271471242,26.683306275149526,muskmelon
15,64,16,19.33932311951063,26.458495492533956,5.014260213620705,128.65867531690446,kidneybeans
94,11,52,31.03341222065562,103.87375172299839,5.929942576803723,22.50521520437681,muskmelon
21,27,27,28.809894490153393,97.2323123821984,5.832793539330172,186.67839745416708,coconut
3,60,19,30.10553726399831,83.8359499171457,8.942469923191307,46.59786014656504,lentil
37,14,29,28.770280559396014,81.07069380575707,5.419301009971444,214.06385932556827,coconut
18,29,26,21.96212420465023,74.62225482775703,5.099857880956768,160.673116775165,coconut
25,148,229,22.95660171803384,83.18220665240904,6.1775990456476375,83.23703501040436,apple
25,60,24,20.48430494955818,30.227718869201837,5.319663768915571,97.80914571805693,kidneybeans
39,17,34,26.31468887946086,111.94314587733878,6.875975860926241,106.13299052516717,pomegranate
18,123,206,12.756615016773758,84.05091087328714,6.2055064377607465,76.80518615160439,grapes
55,73,47,27.063458461328374,81.98397511508597,6.581285691653076,127.3597876193239,papaya
26,39,28,33.8916412466905,87.24548547405958,7.182005153360221,55.96239831774423,mungbean
15,114,208,36.20369266067761,84.33619362298921,5.780244919713917,61.83924303958578,grapes
29,53,15,26.121692399655167,52.327182744412205,9.140222648996923,36.588063902986676,mothbeans
26,56,20,18.224358165019027,22.56025722135586,7.08288397827439,100.58084441556579,kidneybeans
44,61,46,27.899961974032006,71.26107964081943,7.125255004600763,172.60392936833753,papaya
3,141,209,22.479752773861943,71.08568732377874,6.891166214251913,66.31051405042746,grapes
14,68,19,23.500851731466295,25.19353881849758,5.270895116810001,91.27619766622627,kidneybeans
42,25,12,27.7346143976983,87.83251935866333,6.619592205479667,108.19299890569529,orange
42,60,57,13.552550621432545,17.649089418637086,5.427060483701753,66.69151580554544,chickpea
5,33,33,34.79415223401223,56.47995535439386,5.985996780926735,107.1525861283458,mango
89,6,37,29.707099470432542,93.05048477639464,6.203575333002155,25.054142210872577,muskmelon
30,50,25,32.446085970852785,61.286413021454415,7.721029668156168,47.82926812189745,mothbeans
1,37,31,32.671524716884605,48.78210985301201,6.467664074819914,73.14846075111544,mango
75,30,22,28.04109023605624,57.6298167316301,6.14476306367076,208.92684847615882,coffee
28,83,15,22.514307019886054,42.58087818467344,4.885788910186784,188.6830786397834,pigeonpeas
17,156,187,10.277968343522293,74.36237493591828,4.846277147507503,80.44872232561104,grapes
86,9,44,26.142405756403786,95.18586724869124,6.96042352754518,21.42752339056524,muskmelon
0,32,9,12.898034337410117,87.60984849267915,7.029572657104971,94.37686742455094,orange
16,30,29,29.57432427688714,92.42879397618397,4.922807103565342,198.05469958721577,coconut
12,51,23,32.41023619091676,54.959043575056455,3.7612564754543527,37.27063300906232,mothbeans
62,51,56,24.47460889855926,102.45471937986636,7.259825847037697,61.316037912936274,papaya
20,44,24,33.34839951560739,89.24954251391402,6.760564415448917,61.72664214178751,mungbean
5,46,25,27.50812062949121,75.7159393848015,6.447164096327261,38.515251765070516,mungbean
7,33,20,41.41544976072157,50.34250043835042,5.080519750107747,94.37936613659012,mango
12,77,19,36.181178999583366,33.573545583105016,5.483881412893867,165.0462440491553,pigeonpeas
47,133,176,31.733256937100816,77.88101405827352,5.54239265293321,61.22319818343271,grapes
24,37,17,28.480189562617152,95.39319246309978,7.470221983569461,40.7776482522738,mungbean
33,41,20,24.000694701399066,57.90379834342156,8.558300991626494,41.095734394779015,mothbeans
49,67,19,31.904283958499406,64.73169027547023,6.699249829264059,73.81329933849622,blackgram
98,96,50,24.896619682869,85.56662047386432,6.5459439676149405,94.24988341389256,banana
2,37,32,34.14824532943392,44.29669653794818,4.841753836145167,90.20305945978512,mango
76,49,19,21.84436030574606,65.1851001462279,5.726498500454117,61.70527163941236,maize
10,69,20,30.499996641709867,48.1101785019971,8.468054180021028,155.24920519224742,pigeonpeas
130,48,17,27.529926410725512,83.28278145229812,5.093970154315227,62.158357696573916,cotton
16,32,23,26.67329169888091,65.79745504288056,6.273040327924417,61.713061456039796,mothbeans
89,28,27,26.66532631756475,59.21839115701289,7.682567451258984,177.46944284355004,coffee
39,40,19,31.15114073077207,66.40065038196573,8.36514312888854,39.796806681146116,mothbeans
56,56,95,18.569002618849783,17.007986194647298,6.177982108275122,80.17962786735737,chickpea
12,19,5,19.22819853336366,92.24325745394633,8.977374262644336,103.87773510602158,orange
15,128,171,21.179879061797784,90.6122309513569,6.246366771720181,120.00206666130487,apple
18,8,43,21.204400135050527,96.29094002340702,5.508363962587,93.45234814950757,pomegranate
4,37,22,22.625700637848098,57.929600535879054,9.20853169129779,42.19952997306035,mothbeans
5,134,206,21.261556263749668,96.76472621859203,4.713324619234338,94.45644257385676,apple
37,80,84,18.61330690293506,16.972874918826474,6.683395966881078,88.12417163731241,chickpea
28,56,19,30.60992403410689,51.85528317200897,8.277201715652046,70.22255628038317,mothbeans
27,116,229,10.61821180783975,77.08006481780245,6.286716917418299,66.65575995413747,grapes
10,77,25,33.850834883960836,50.201517967975896,5.1136233254281755,192.2419648213779,pigeonpeas
76,71,41,24.7624103143148,91.27506508993766,5.672846737886082,85.48134225378232,banana
33,64,70,20.170035954942,19.27257897895587,7.141452531837041,65.72770461389945,chickpea
99,79,48,25.3689308524352,76.05268632022234,5.305825840419717,94.6049658542504,banana
44,58,63,19.85593567170629,17.836699390675722,5.543039321150029,92.96188228984616,chickpea
27,66,19,31.21224808632148,72.0524432108109,7.052762689099412,71.08244868841305,blackgram
103,25,46,29.165275597594217,89.79691056016534,5.745726721958877,47.7506590031454,watermelon
9,73,19,22.74746469002301,54.852013029952005,5.462960874126054,186.8640313696519,pigeonpeas
78,31,34,33.61344061763772,63.51556643861393,6.808650935699715,128.71722437308804,coffee
82,12,32,26.196736746167527,70.78032257181552,6.845029246268497,133.3975775281928,coffee
22,39,22,28.793081615494753,84.8716722742732,6.738848979833857,35.75094390086166,mungbean
77,54,42,24.89537267519492,82.05690651617867,7.3437680320136405,155.85962982887418,jute
13,120,177,23.240449673976773,80.90266325172958,6.253267260177576,116.61122690127486,apple
16,22,38,21.64341494257021,87.67953916633789,6.873590617526467,99.05258086767297,pomegranate
40,77,14,26.00036300729,63.8458696597445,7.269252166985883,45.35846803606609,lentil
43,35,23,31.88914040851151,62.42015456334322,4.950075000328568,102.05923831661585,mango
82,41,36,19.49832159872753,72.73013478644864,6.955291492017365,291.5638067822227,rice
35,32,31,24.595705635112886,54.59616886589749,3.43307437268143,94.15611269519314,mango
117,92,47,23.892915056614868,83.74274685767486,5.468045937491177,101.87118945589852,banana
10,7,16,12.667934148978116,103.55419953165871,6.3575545357025165,108.31144128947012,orange
93,20,55,25.018061901328558,82.88214775255845,6.7876134191670365,17.43212740232881,muskmelon
61,54,20,31.882257459038144,61.52414041607673,6.984244701480082,78.65720708050566,blackgram
77,51,42,20.42764493654407,88.02759636852005,6.295395827650421,205.63130818410815,jute
41,40,17,28.564437365155626,55.61570297756182,6.687439578428324,35.148420970005056,mothbeans
12,134,190,30.790775015693463,81.92649683099366,5.607383941192444,66.38523596679786,grapes
7,67,17,22.850313582282936,61.60142153787376,5.931197260769729,34.13208617747462,lentil
35,29,7,32.65336080052198,87.5625784369761,6.630298022381983,106.33433343422847,orange
32,141,182,8.708881661857388,92.15975998032513,5.270594012347239,67.34942317974459,grapes
21,27,39,18.44344680037838,85.98993837951288,6.865188158887969,87.03265677627981,pomegranate
96,51,40,23.23058480234476,89.35129375960213,6.049878634899038,223.3981605227909,rice
35,34,36,23.450351110948684,44.90258447732822,4.77237178895335,95.7293126318571,mango
60,68,50,38.132648885373996,87.70344536902607,7.640315073492174,112.83566347738358,papaya
93,9,57,27.451984769947988,96.45622471925552,6.186793514331892,40.910319706532455,watermelon
58,62,39,24.247403244783577,88.37521519327996,6.474242552457003,165.9048382725072,jute
21,67,19,29.190854466108995,62.77154980801683,6.725616471173411,64.49430303484031,blackgram
13,63,20,18.656836241879677,26.296206833083918,5.826622573947989,89.99917825345085,kidneybeans
7,126,171,22.062981151266463,83.37655881199439,6.0596894498771015,65.65005131339993,grapes
42,56,19,29.427722213536825,38.96908870462226,9.071546870266971,72.22918797639296,mothbeans
44,50,41,28.456214820925105,103.55186476481333,6.686397620842471,155.50484187946165,papaya
86,65,52,25.920116899097753,77.88632035458426,5.664066306388579,97.65450680791649,banana
101,30,33,24.59213769133534,49.43791360140138,6.995029438264171,150.48477684703994,coffee
24,17,5,26.002400790349263,77.86571949279153,7.829307352511545,104.7871513417226,orange
63,54,24,30.491233090393422,68.76752396762996,6.737535981896809,72.03194364570759,blackgram
20,115,202,27.831540419947395,87.86307605529251,5.912052855884885,63.58903949232852,grapes
29,16,28,24.493311332308156,106.76079576638848,6.782140914803208,186.68122718954643,coconut
73,32,44,30.730496195923887,81.20566504283344,6.370805520647675,181.4211636064253,jute
25,132,229,9.235841283975292,76.38622235745275,6.239589456216988,67.37199391677166,grapes
4,11,31,20.848384117521615,92.62711846415178,6.258613526463985,107.29094491959722,pomegranate
29,23,33,31.051734695041098,58.13699212524843,7.029289078653643,90.37167319150086,mango
97,62,38,23.443629894506337,81.80704550909829,6.025825282454874,269.2355019538157,rice
26,43,18,31.460332196919197,57.141987437804005,6.207824531529842,51.93277786228222,mothbeans
110,12,45,28.535896298241088,95.88074937291282,5.780265256918448,27.671359590024263,muskmelon
97,50,13,24.644727400838935,77.16552840088929,7.831864282863045,84.18622124822986,cotton
29,70,17,23.88940711378152,50.78319528028658,5.666566980153424,98.52352022733201,pigeonpeas
27,79,13,31.540572345682126,76.42271106982777,7.591094906699167,64.63226321314475,blackgram
108,23,24,26.497587324439642,56.53213737469148,6.247499607902153,164.27729664149416,coffee
66,46,52,32.51918912307879,93.00444208040471,8.265826684122938,287.64033493094115,rice
73,54,46,26.226587000478602,83.13954551858173,5.839509056785647,115.49543442186038,banana
19,69,15,19.936842158903012,21.9750003504123,5.011657423370058,54.365391028255004,kidneybeans
81,50,14,24.301118949267277,82.38535102736206,6.779282554546747,71.01159862785785,maize
77,46,46,24.21259096162353,78.39785875048322,8.088881034587004,174.33046316535368,jute
41,46,26,26.396928734757594,65.08552425261547,6.42623315803267,72.61502281068846,blackgram
33,66,64,18.219770277924887,19.426433665528478,7.522274236621909,78.57942257740072,chickpea
24,77,65,18.961160617597937,15.87542606007442,7.138894834622427,93.5098431630897,chickpea
91,6,57,23.723171546404874,94.54765272630512,7.722016233643629,46.072231436774324,watermelon
19,59,27,26.13552843659702,53.71571451221256,7.515609092820912,59.12003458642937,mothbeans
99,83,48,29.264978499135317,86.43267500171464,5.13412347857925,119.42297049768139,banana
2,26,47,25.836500604122936,100.04902985772499,6.867474113318575,97.96353562687834,pomegranate
31,52,20,35.046080374456274,81.76522483203291,6.605547232925459,74.8117742054975,blackgram
64,53,39,23.624821554166292,73.30905402099691,6.260713467836728,193.47884151727914,rice
29,55,15,27.350790926796282,83.88601211411611,5.604620256171207,63.50364935098894,mungbean
64,54,71,15.851048711831199,17.625519146300203,10.51532676843035,71.68856225296229,chickpea
22,19,29,33.891756697947315,45.78410059796403,5.698913371981772,87.78605984213073,mango
78,19,26,24.841262285365318,58.09275720722308,8.197742965632372,151.94351004719482,coffee
16,26,29,23.607818254613164,55.06837507195799,4.627140411044577,104.5958246733266,mango
10,40,21,29.176414826104075,57.71636897160564,6.279005276124475,47.240726826849254,mothbeans
21,29,19,28.25884177257539,69.95833978161701,4.384848708747156,57.64086404867585,mothbeans
12,79,22,24.7073897787022,48.51769406365013,6.039008636699668,167.7364991518551,pigeonpeas
27,87,90,15.768173410619642,16.09696071120991,7.410073267385739,80.41769128188443,chickpea
33,15,37,24.401378057815187,96.21978317596019,5.830608926864205,147.29569212218323,coconut
24,7,31,26.379035325694584,97.27805121399572,6.510101143486339,139.50577625446545,coconut
61,53,23,18.836251838042482,51.1625826464046,7.620389767719664,65.04732810973002,maize
32,67,18,16.706072477207655,26.599079244802574,6.275746983166825,94.17028687733075,kidneybeans
139,42,14,20.53173301063395,69.38631390832283,7.215576869463248,85.52342878335939,cotton
10,33,24,31.12886121091375,87.15506138935355,7.467272904610143,67.17825780342783,mungbean
6,17,25,34.06063494779388,54.983426016086675,6.190697285218872,96.90330437944338,mango
90,87,45,28.11497260946595,70.97001728662435,6.021619053253946,101.45971396555683,banana
69,51,35,21.519432320279265,82.10466165072033,5.896723736834366,271.9219115102777,rice
7,149,176,19.545313926534682,90.24633743518876,6.019002943076205,87.07194280571677,apple
88,33,49,25.902480082239954,63.32063245488467,7.064379683235869,169.03597787370282,jute
18,32,22,28.87157707817523,60.38830074574035,6.1533088717496005,47.34436197138369,mothbeans
36,10,26,27.354633111160695,100.71813049294386,5.6318558824231095,206.4060204736072,coconut
103,14,30,27.231234221456237,55.150016180609995,6.934152223976257,157.6120671409523,coffee
34,57,51,43.56814550743874,85.7436501912675,6.996198734361068,167.28063618459882,papaya
24,20,32,32.815891998104576,43.700654817389285,4.749741127906786,95.46393488946326,mango
84,58,47,26.047877950052744,76.4284651254348,7.59118927175029,259.6146001706431,rice
78,37,50,25.20102032475936,86.88679677440904,5.011207766817945,227.80979907186457,rice
84,21,54,31.92839112512808,80.44144855524648,6.617530388645014,64.3001788752964,watermelon
119,48,22,23.121980036514547,74.15683643362085,6.200255966264815,60.23081765558359,cotton
83,92,49,25.243019027720536,71.5131903098389,6.35053187184848,119.301027302897,banana
30,52,25,23.905991932080745,65.12101482246486,5.00148653532266,200.6833210424535,pigeonpeas
19,6,7,29.69802949856064,86.50027543774694,7.98850836155344,106.32811860947254,orange
113,46,17,18.930509149850955,73.18275174501655,7.387113948595413,65.03599247119118,cotton
37,14,38,28.56401377446779,105.41960453564734,6.289569903456275,214.67192837205172,coconut
31,11,13,16.345921881591583,87.20935591045505,7.227360631710722,112.14263189489323,orange
36,48,23,36.03520808993456,42.920374575811294,4.813904515925532,74.74918193979383,mothbeans
112,44,21,16.63657959272529,74.49961598911946,6.165838071699732,103.05975084930037,cotton
116,50,18,23.414070934285316,67.51739210242589,6.22387949389682,62.730137389508506,cotton
67,46,40,25.77010896947034,92.30980309696055,6.885201840752299,217.6827638463366,jute
125,29,22,25.018503921483585,77.17304240357092,7.100876191812217,84.88240952138833,cotton
3,62,23,28.060142401032437,53.89631847152042,7.891788542363847,43.125990328772964,mothbeans
54,52,18,29.265039519706637,62.531737423072485,7.377502946001525,74.21252327595519,blackgram
21,14,38,28.925463962555657,103.58078003123128,6.499793384348435,200.39247834343436,coconut
11,31,13,21.95778683389452,88.32030193368891,6.06071559013,135.5140032331297,orange
20,58,22,30.363807069593626,59.71900413659701,4.2896766887490765,70.49809336338146,mothbeans
5,12,7,33.2877512907815,93.78660607422734,7.632524452053282,131.95223355228265,orange
8,58,19,30.84060085951719,78.21062539551514,8.787769550780286,33.142802905027004,mungbean
102,26,44,22.51912904056269,84.86317676540115,5.858262285448147,57.968487333282205,watermelon
85,71,18,26.85671086089311,76.31001056607053,7.86478898888552,105.8503086968259,maize
40,68,69,19.885161320232644,18.60421811967641,7.694309520942387,69.28376218467618,chickpea
93,22,30,31.42403685740661,52.2067727066024,8.329621724776189,161.56525504949087,coffee
58,74,40,37.20782434225977,96.51506650240404,7.501006743045434,242.12085028580137,papaya
109,39,18,23.90810568365988,82.90405822561152,7.069144192149639,68.1010366635639,cotton
41,64,21,38.989326426405555,68.17813416276354,8.269993853066474,51.555133513418895,blackgram
125,23,38,26.213191965091543,73.71029350807886,5.261772397486867,118.69806984327818,coffee
89,31,39,31.083551442492123,83.21333628623482,6.6713628854231715,206.84434708204225,jute
96,13,38,32.84680263900114,95.78536435435527,6.81340516275836,27.708116828950835,muskmelon
37,48,45,23.71801664577144,103.47849629429825,7.58722868625958,88.35720808834503,papaya
53,58,84,22.224558404438866,19.145662231793693,9.39665580251575,92.53738665651393,chickpea
4,22,42,26.25824273405118,85.28240689404058,6.721343565622144,102.10323413833304,pomegranate
15,78,11,24.659037670174257,72.77424181630116,6.805915272289712,50.398996087580194,lentil
15,116,158,20.774949650101806,96.37793148623757,4.834569271561462,124.94789152183529,apple
36,16,46,13.59225953609955,82.19412921336706,5.691063029957448,116.33252812942415,pomegranate
6,74,15,22.11138168650629,66.59960233667172,7.36067836521797,58.522569310795426,lentil
82,47,42,20.14166633351404,71.93047558670803,8.323185983511312,141.08926390379375,jute
109,83,49,32.27156467711534,86.45478116265522,4.891994818103811,104.33916600766743,banana
48,73,85,16.938822014492914,16.60214950097082,6.9786806333145925,81.65930894202306,chickpea
97,84,42,30.21657617276299,73.16744447938757,5.505942305293449,104.20987626496031,banana
14,19,46,24.34235140454329,89.91505873172304,5.531105328317336,88.13239696211066,pomegranate
109,43,19,22.46824125847468,90.37167668582906,7.067129738799545,64.42390180627534,cotton
148,48,22,23.171341021006487,81.84148203323723,8.164069880669809,109.45338308658954,cotton
32,67,27,28.979365320793164,59.65439789789816,8.028802471016856,69.03976141104059,blackgram
109,38,21,28.635077866953836,98.32222784486426,5.846181609011657,71.65776888194561,cotton
37,145,223,25.742573642320387,92.78609221238344,6.603791450117377,113.77173500898624,apple
5,64,16,29.421520056817272,28.314315591610498,6.177566881101261,148.48265654088348,pigeonpeas
20,129,167,11.440595075274501,74.72735775057888,7.71483053519791,74.46752056702101,grapes
100,44,37,28.179304457970517,62.68862955806115,7.686465530782013,233.1803812683056,jute
53,82,12,29.414829725792124,68.30746924289929,8.167851570852806,69.28770216274299,blackgram
64,51,34,26.52294324263513,77.22433966126715,5.473700219085544,250.28085679410356,rice
38,20,44,17.276607608392702,91.45142913242115,6.719867287369806,106.61550206733162,pomegranate
3,21,36,17.122599106268016,75.39622828114133,6.261728704887343,114.54732971380636,pomegranate
9,82,21,25.364591678890115,68.16777686846386,7.3509219482507735,45.35565111383845,lentil
92,12,47,31.89917136008596,93.35009809931346,6.613210955977296,26.56805582891958,muskmelon
90,39,38,27.26748058208352,76.05923063165055,6.532131051514529,167.31128761009433,coffee
21,139,152,23.710366870594278,85.70805045074373,5.577199314354441,98.23548176156824,apple
22,31,17,33.19659119925113,84.25153302966433,7.434277359015397,43.649210494486624,mungbean
31,66,17,20.25957281465979,19.900483988228736,5.055803316538485,99.46604100935951,kidneybeans
23,70,19,17.243454371691904,21.595278713484962,5.0743148684596315,117.66969675759434,kidneybeans
100,34,45,24.02729925325621,82.16120115822144,6.189966298367016,304.4270817466494,rice
87,80,41,31.90594486854805,72.12777793166076,5.721320361740446,90.20585299062607,banana
123,24,49,25.410620933509037,84.85317718406841,6.606059681259985,48.022819094179006,watermelon
82,28,44,29.15726904678994,95.04848231485822,6.724850972964824,30.600774063447837,muskmelon
35,61,65,18.272160045243915,15.285253333109159,9.236476172358273,72.04486960236896,chickpea
12,67,14,27.09288878915681,98.47139504169152,6.219637643991726,47.26582563929259,mungbean
36,142,193,10.807894467229612,85.51925066333247,5.215421626989922,67.38484272793373,grapes
25,106,176,22.74987912178769,96.52105110109247,5.404433543867365,103.88645903279516,apple
91,66,44,26.044056916889883,92.43581451287037,6.298349170125564,291.35548616131507,rice
9,134,186,22.965276800827763,90.57409766442397,6.019683904457475,117.39336113530464,apple
56,56,75,16.996507026567066,17.69253522752649,8.7422143178159,73.00490562042023,chickpea
54,53,37,36.89721443664344,94.72742767456015,7.074403441324513,245.23411711641387,papaya
30,78,23,17.670756632811546,48.851165115111,6.880820848659967,208.1756892338553,pigeonpeas
41,57,21,20.66600055080222,74.34524860798618,6.879830290866426,53.20349555963557,lentil
38,56,14,30.147904496762767,76.8092616550488,6.574768573497243,52.294705828894365,mungbean
94,56,34,20.609686794301684,84.14637551425739,6.8687206507706895,295.72237819950664,rice
7,92,25,20.052805721509095,21.811520688342707,5.887205182034897,89.32056341936625,kidneybeans
111,55,30,22.530367095989476,87.30047097894266,6.156798391507536,264.32928393394354,rice
27,36,25,28.01669751546903,69.02257818994907,7.288414117283639,51.3643645885433,mungbean
103,24,57,24.06365313815912,73.57276923414503,5.4977518045045635,48.48706765284902,watermelon
96,14,56,33.52111193679475,90.61805789644667,7.107451819120003,23.278367629095005,muskmelon
74,56,36,22.648494960528186,76.76268028868428,5.502607580734512,265.1361175033467,rice
0,18,40,20.580621692986902,98.49479742254155,6.508846372834314,119.54514508635818,pomegranate
125,85,48,27.978321334365244,64.08666897190736,5.726505933383281,110.33636136806976,banana
63,41,44,25.75909351740694,80.27551552458671,6.587031114244876,161.90267588888008,jute
23,84,14,27.098294332481444,70.55089757935212,8.437127497909731,70.26656715939363,blackgram
18,41,19,22.98539439716638,54.285685195923314,5.320522612429366,58.68689635753589,mothbeans
64,41,35,26.278877679513716,90.24569191861919,7.46940576232931,195.3444420273567,jute
5,6,10,23.246649265973943,91.52772983315143,6.836754280188698,129.3560837537706,orange
87,50,19,25.870875401109366,73.30362185442654,6.425348688447202,98.93091979486185,maize
54,39,43,22.950741610972052,87.03970096327092,6.150254657025205,199.45581181738174,rice
76,57,47,25.51655701748275,72.81320003895975,6.04063447455567,179.99687785606957,jute
122,20,59,27.63486834808034,91.17963660803126,8.41670847593426,50.7767594389008,watermelon
20,8,41,25.728230950800256,94.48444243086432,4.599453144575926,109.56043969654009,pomegranate
143,45,15,22.78980162664218,83.22364429333523,8.412856467196868,78.42473675464167,cotton
96,59,14,28.629805738022867,60.87572786727773,5.713009494705839,80.09841234787017,cotton
11,34,23,36.78026164420423,42.12983091160673,5.719357174004018,54.78732542389546,mothbeans
32,133,171,10.486365376640302,83.28239536738222,6.403488411180844,69.19662572724614,grapes
35,151,179,18.934285586228818,75.99796000385396,6.254121917027961,66.49658874743788,grapes
92,51,18,29.263675279449426,64.74184631327944,7.552580016535975,98.6031231742892,maize
5,18,12,33.020378783092625,87.83954919700464,7.630680571154073,95.3128109914188,orange
32,75,47,38.388079098023375,79.87805318800847,5.915404693789361,118.17267099070281,papaya
8,158,175,17.34188901970352,95.67210277641422,4.9765163789339875,73.29051814279961,grapes
32,25,37,20.96065397736745,99.06109024814488,5.467600123074917,114.43641896781372,pomegranate
29,64,22,26.355591035641186,50.33504010549672,5.731021003064366,124.36917170618194,pigeonpeas
10,75,16,17.460270174603338,62.15960022056641,8.856525327602998,43.010852795248255,lentil
83,59,16,23.95589531910884,75.0485541153419,7.262800705739257,57.85247886595223,maize
67,16,38,30.002519944785092,71.75515309502443,5.4427639564911665,52.61333289221038,watermelon
59,58,17,27.893816267912207,54.97428417728075,8.268188081960178,82.45819044842378,blackgram
93,19,47,30.325850817463813,90.24663499200494,7.7198101701555615,16.81597100995804,muskmelon
38,70,94,16.9523790004533,19.011739600489154,6.506630509372068,81.18757763991127,chickpea
34,61,91,23.470193109656634,18.33579513943591,7.8894823290865705,66.90566548438187,chickpea
33,53,18,21.672848277540677,20.254335370816406,6.185954995385921,112.25446360526658,kidneybeans
9,59,18,18.53467135406512,21.649437114373644,6.034817944796439,144.55070119235617,kidneybeans
25,18,30,29.104736556347376,95.48441835302103,6.752443672533733,142.40350748926258,coconut
6,34,29,29.268969994222044,53.024857720895355,5.262285969499331,105.95034917905258,mango
104,54,31,19.867362622701044,88.65659234504155,4.392923973454667,246.4430735888236,rice
117,36,18,25.511002930886193,93.7288712204342,5.835377106714203,93.82123020233502,cotton
2,48,16,29.46163082857791,96.89536278393015,6.14506857916286,61.371336902737745,mungbean
86,35,15,20.174426707209662,65.99786661483783,5.299622189367725,68.95700677429578,maize
8,111,187,27.163994311456737,92.94902014340641,5.808575365697305,75.51098791918602,grapes
65,50,38,26.698545109095313,81.27992630782927,8.447430502430336,232.29109381460145,rice
39,110,183,15.079078545070836,76.46692551221047,5.715800126449096,72.68296445360389,grapes
53,89,21,29.061793383553116,64.11188774359097,6.449099957125398,64.56607515572067,blackgram
26,69,21,25.806770706532507,67.57106074037034,7.795366248305179,39.598649345191696,lentil
42,69,18,20.12919025478609,24.288949844378294,5.76729752543228,64.88301416377365,kidneybeans
90,38,28,25.68600616865082,54.806307015633166,5.912088844120513,155.0603502511987,coffee
38,71,15,26.870888863393464,86.9146739311867,7.390242640451704,36.56092976327741,lentil
31,80,21,18.926009649160484,57.32057794047979,4.941878775885705,186.11141306028622,pigeonpeas
21,53,18,35.27270020788669,74.21323124920637,6.385371384654157,64.51362307257088,blackgram
122,76,52,28.401531633547723,68.34996384198868,6.081578617525088,94.17874278585391,banana
66,41,44,28.008063064767143,82.07528025749372,7.431997488817367,124.89038288979371,jute
75,31,29,26.601696824408506,86.6486469390055,5.618321900357112,134.75184306081337,jute
14,28,33,24.69317640272885,99.16328559853817,6.562196228159893,165.08895840243954,coconut
23,59,17,33.059900589371914,39.5109972247196,4.856633400176046,53.08510386150768,mothbeans
